True,Diesel Generator 1,Diesel Generator 2,Diesel Generator 3,Diesel Generator 1: At Sea Mechanical Loading,Diesel Generator 1: At Sea Electrical Loading,Diesel Generator 2: At Sea Mechanical Loading,Diesel Generator 2: At Sea Electrical Loading,Diesel Generator 3: At Sea Mechanical Loading,Diesel Generator 3: At Sea Electrical Loading,Diesel Generator 1: Harbor Mechanical Loading,Diesel Generator 1: Harbor Electrical Loading,Diesel Generator 2: Harbor Mechanical Loading,Diesel Generator 2: Harbor Electrical Loading,Diesel Generator 3: Harbor Mechanical Loading,Diesel Generator 3: Harbor Electrical Loading,Diesel Generator 1: Dock Mechanical Loading,Diesel Generator 1: Dock Electrical Loading,Diesel Generator 2: Dock Mechanical Loading,Diesel Generator 2: Dock Electrical Loading,Diesel Generator 3: Dock Mechanical Loading,Diesel Generator 3: Dock Electrical Loading,At Sea Fuel Burn Rate,Harbor Fuel Burn Rate,Dock Fuel Burn Rate,Iteration Time
65,1500.0000000149012,860.6627014817815,588.6399575748617,0.0,-1.9077919405263057e-19,0.0,708.6884958358218,0.0,291.3115041641783,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16841073872098594,0.016458071730131463,0.0030207459861527628,2.49133038520813
66,1500.0,860.6627014966826,588.6399575748617,0.0,-1.9077919405263057e-19,0.0,708.6884958358218,0.0,291.3115041641783,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.1684107387210936,0.016458071730131463,0.0030207459861527628,2.552227020263672
67,1500.0,860.6627014817815,588.6399575897628,0.0,-1.9077919405263057e-19,0.0,708.6884958358218,0.0,291.3115041641783,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.1684107387211455,0.01645807173011914,0.003020745986174756,2.456446886062622
68,1500.0,860.6614868029887,588.6406337457032,0.0,-1.9077919405263057e-19,0.0,708.6884958358218,0.0,291.3115041641783,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16841073718567998,0.016458071171229556,0.003020746984117617,2.4853994846343994
69,1500.0000000149012,860.6614868029887,588.6406337457032,0.0,-1.9077919405263057e-19,0.0,708.6884958358218,0.0,291.3115041641783,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16841073718567998,0.016458071171229556,0.003020746984117617,2.447474956512451
70,1500.0,860.6614868178899,588.6406337457032,0.0,-1.9077919405263057e-19,0.0,708.6884958358218,0.0,291.3115041641783,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16841073718578764,0.016458071171229556,0.003020746984117617,2.4594242572784424
71,1500.0,860.6614868029887,588.6406337606044,0.0,-1.9077919405263057e-19,0.0,708.6884958358218,0.0,291.3115041641783,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16841073718583954,0.016458071171217246,0.0030207469841396105,2.421550750732422
72,1500.0,860.6817661595944,588.627227433834,0.0,-1.9077919405263057e-19,0.0,708.6884958358218,0.0,291.3115041641783,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16841074020817565,0.016458082265311764,0.0030207271974592707,2.4914212226867676
73,1500.0000000149012,860.6817661595944,588.627227433834,0.0,-1.9077919405263057e-19,0.0,708.6884958358218,0.0,291.3115041641783,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16841074020817565,0.016458082265311764,0.0030207271974592707,2.4823644161224365
74,1500.0,860.6817661744956,588.627227433834,0.0,-1.9077919405263057e-19,0.0,708.6884958358218,0.0,291.3115041641783,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16841074020828345,0.016458082265311764,0.0030207271974592707,2.8174943923950195
